Date,Expiry Date,Type,Underlying Price,Strike,Last Price,Bid,Mid,Ask,Volume,Open Interest,Implied Volatility,Delta,Gamma,Theta,Vega
2025-08-06,2025-08-08,PUT,308.72,295.0,1.14,1.15,1.17,1.19,18783,6591,47.87%,-0.17,0.0191,-0.56,0.07
2025-08-06,2025-08-08,PUT,308.72,297.5,1.56,1.55,1.59,1.62,15360,5221,46.69%,-0.21,0.023,-0.64,0.08
2025-08-06,2025-08-08,PUT,308.72,300.0,2.09,2.09,2.13,2.16,60893,17509,45.31%,-0.27,0.0269,-0.71,0.09
2025-08-06,2025-08-08,PUT,308.72,302.5,2.74,2.76,2.79,2.81,18319,6168,44.03%,-0.34,0.0306,-0.75,0.1
2025-08-06,2025-08-08,PUT,308.72,305.0,3.65,3.6,3.69,3.75,56066,9412,43.09%,-0.42,0.0333,-0.78,0.11
2025-08-06,2025-08-08,PUT,308.72,307.5,4.55,4.4,4.48,4.75,43109,5637,41.79%,-0.51,0.0365,-0.78,0.11
2025-08-06,2025-08-08,PUT,308.72,310.0,5.9,5.9,5.95,6.0,42660,13281,40.03%,-0.6,0.0355,-0.71,0.11
2025-08-06,2025-08-08,PUT,308.72,312.5,7.5,7.3,7.63,8.25,9564,3168,43.53%,-0.67,0.0357,-0.73,0.1
2025-08-06,2025-08-08,PUT,308.72,315.0,8.95,8.4,8.75,9.4,6454,5766,36.15%,-0.78,0.0298,-0.5,0.08
2025-08-06,2025-08-08,PUT,308.72,317.5,10.95,10.6,10.95,11.5,2133,1864,33.97%,-0.87,0.0237,-0.39,0.06
2025-08-06,2025-08-08,PUT,308.72,320.0,12.61,12.45,13.15,13.75,3433,2316,31.73%,-0.83,0.0163,-0.18,0.04
2025-08-06,2025-08-08,PUT,308.72,322.5,14.7,14.5,14.93,15.35,675,1792,0.00%,-1.0,0.0,0.04,0.0
2025-08-06,2025-08-08,PUT,308.72,325.0,17.1,16.7,17.13,17.55,1124,2348,0.00%,-1.0,0.0,0.04,0.0
2025-08-06,2025-08-08,PUT,308.72,327.5,18.85,18.8,19.7,20.6,539,941,0.00%,-1.0,0.0,0.04,0.0
2025-08-06,2025-08-08,PUT,308.72,330.0,21.4,21.0,21.65,22.3,369,2442,0.00%,-1.0,0.0,0.04,0.0
2025-08-06,2025-08-08,PUT,308.72,332.5,23.4,23.9,24.28,26.65,123,332,0.00%,-1.0,0.0,0.04,0.0
2025-08-06,2025-08-08,PUT,308.72,335.0,25.53,25.9,26.05,27.0,162,334,0.00%,-1.0,0.0,0.04,0.0
2025-08-06,2025-08-08,PUT,308.72,337.5,30.9,27.3,28.75,30.2,41,148,0.00%,-1.0,0.0,0.04,0.0
2025-08-06,2025-08-08,PUT,308.72,340.0,30.84,29.7,31.53,33.35,245,524,0.00%,-1.0,0.0,0.04,0.0
2025-08-06,2025-08-08,PUT,308.72,342.5,33.65,32.15,33.43,34.7,130,247,0.00%,-1.0,0.0,0.04,0.0
2025-08-06,2025-08-08,PUT,308.72,345.0,35.24,34.4,36.1,37.8,28,273,0.00%,-1.0,0.0,0.04,0.0
2025-08-06,2025-08-08,PUT,308.72,347.5,37.2,37.1,38.5,39.9,18,99,0.00%,-1.0,0.0,0.04,0.0
2025-08-06,2025-08-08,PUT,308.72,350.0,40.8,40.05,41.35,42.05,38,1302,0.00%,-1.0,0.0,0.04,0.0
2025-08-06,2025-08-08,PUT,308.72,352.5,43.1,41.6,43.3,44.9,4,35,0.00%,-1.0,0.0,0.04,0.0
2025-08-06,2025-08-08,PUT,308.72,355.0,46.22,44.4,45.75,47.1,49,18,0.00%,-1.0,0.0,0.04,0.0
2025-08-06,2025-08-08,PUT,308.72,357.5,,46.9,48.53,50.15,0,3,0.00%,-1.0,0.0,0.04,0.0
2025-08-06,2025-08-08,PUT,308.72,360.0,50.82,49.4,51.28,53.15,36,3,0.00%,-1.0,0.0,0.04,0.0
2025-08-06,2025-08-08,PUT,308.72,362.5,,51.95,53.38,54.8,0,0,0.00%,-1.0,0.0,0.04,0.0
2025-08-06,2025-08-08,PUT,308.72,365.0,54.85,54.15,55.78,56.4,40,0,0.00%,-1.0,0.0,0.04,0.0
2025-08-06,2025-08-08,PUT,308.72,367.5,,56.9,58.3,59.7,0,0,0.00%,-1.0,0.0,0.04,0.0
2025-08-06,2025-08-08,PUT,308.72,370.0,,59.6,61.45,63.3,0,0,0.00%,-1.0,0.0,0.04,0.0
2025-08-06,2025-08-08,PUT,308.72,372.5,,61.6,63.33,64.75,0,0,0.00%,-1.0,0.0,0.04,0.0
2025-08-06,2025-08-08,PUT,308.72,375.0,,64.4,65.9,67.3,0,0,0.00%,-1.0,0.0,0.04,0.0
2025-08-06,2025-08-08,PUT,308.72,377.5,,66.9,68.35,69.8,0,0,0.00%,-1.0,0.0,0.04,0.0
2025-08-06,2025-08-08,PUT,308.72,380.0,,69.65,70.85,72.05,0,1,0.00%,-1.0,0.0,0.04,0.0
